,Maker,Model,Description,Name,Year,City,Year2,Color,Power,Motor,Chasis,Kilometers,Fuel,Price,Link,largo,ancho,alto,batalla,pesomax,numpuertas,numplazas,cilindrada,numcilindros,velmax,consurb,conscarr,consmed,emisiones
632,OPEL,Adam,1.4 XEL S&S Jam,OPEL Adam 1.4 XEL S&S Jam,2017,Valencia,03/2017,Blanco,87,Manual,Berlina,53.337 km,Gasolina,11.900 €,/coches-segunda-mano/opel-adam-ocasion/adam-1-4-xel-s-s-jam-ref6934880,Largo 3.698 mm,Ancho 1.720 mm,Alto 1.484 mm,(mm)2.311,(kg)1.465,puertas3,plazas4,(cm3)1.398,cilindros4,(km/h)176,"Urbano (l/100 km)6,60","Carretera (l/100 km)4,20","Medio (l/100 km)5,20",CO2 (g/km)119
633,DACIA,Sandero,0.9 TCE Stepway Ambiance 66kW,DACIA Sandero 0.9 TCE Stepway Ambiance 66kW,2019,Cantabria,05/2019,Blanco,90,Manual,Berlina,10.807 km,Gasolina,15.490 €,/coches-segunda-mano/dacia-sandero-ocasion/sandero-0-9-tce-stepway-1-ref6995064,Largo 4.089 mm,Ancho 1.761 mm,Alto 1.555 mm,(mm)2.589,(kg)1.550,puertas5,plazas5,(cm3)898,cilindros3,(km/h)168,"Urbano (l/100 km)5,80","Carretera (l/100 km)4,70","Medio (l/100 km)5,10",CO2 (g/km)115
634,MERCEDES-BENZ,Citan,Tourer 111CDI Plus Extralarga,MERCEDES-BENZ Citan Tourer 111CDI Plus Extralarga,2016,Alicante,08/2016,Negro,111,Manual,Monovolumen,110.000 km,Diesel,10.900 €,/coches-segunda-mano/mercedes-benz-citan-1-ocasion/citan-tourer-111cdi-plus-extralarga-1-ref5302862,Largo 4.321 mm,Ancho 1.829 mm,Alto 1.809 mm,(mm)2.697,(kg)2.200,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)-,"Urbano (l/100 km)5,00","Carretera (l/100 km)4,40","Medio (l/100 km)4,60",CO2 (g/km)119
635,OPEL,Astra,ST 1.6CDTi Excellence Aut. 136 (4.75),OPEL Astra ST 1.6CDTi Excellence Aut. 136 (4.75),2017,Barcelona,06/2017,Gris,136,Automático,Stationwagon,189.000 km,Diesel,9.990 €,/coches-segunda-mano/opel-astra-ocasion/astra-st-1-6cdti-s-s-excellence-136-aut-ref6675998,Largo 4.702 mm,Ancho 1.809 mm,Alto 1.499 mm,(mm)2.662,(kg)1.985,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)-,"Urbano (l/100 km)5,80","Carretera (l/100 km)3,90","Medio (l/100 km)4,60",CO2 (g/km)122
636,KIA,Cee´d,1.4CRDI WGT Concept Plus 90,KIA Cee´d 1.4CRDI WGT Concept Plus 90,2018,Barcelona,02/2018,Blanco,90,Manual,Berlina,156.800 km,Diesel,12.300 €,/coches-segunda-mano/kia-cee-d-ocasion/cee-d-1-4crdi-wgt-concept-plus-90-1-ref6676479,Largo 4.310 mm,Ancho 1.780 mm,Alto 1.470 mm,(mm)2.650,(kg)1.910,puertas5,plazas5,(cm3)1.396,cilindros4,(km/h)173,"Urbano (l/100 km)5,10","Carretera (l/100 km)3,70","Medio (l/100 km)4,20",CO2 (g/km)109
637,TOYOTA,Auris,120T Active,TOYOTA Auris 120T Active,2017,Sevilla,08/2017,Azul,116,Manual,Berlina,49.920 km,Gasolina,14.890 €,/coches-segunda-mano/toyota-auris-ocasion/auris-120t-active-ref7163934,Largo 4.330 mm,Ancho 1.760 mm,Alto 1.475 mm,(mm)2.600,(kg)1.820,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)200,"Urbano (l/100 km)5,90","Carretera (l/100 km)4,20","Medio (l/100 km)4,80",CO2 (g/km)112
638,VOLKSWAGEN,Tiguan,2.0TDI BMT T1 Sport 4x2 140,VOLKSWAGEN Tiguan 2.0TDI BMT T1 Sport 4x2 140,2014,Sevilla,07/2014,Blanco,140,Manual,Todo Terreno,199.544 km,Diesel,12.900 €,/coches-segunda-mano/volkswagen-tiguan-ocasion/tiguan-2-0tdi-bmt-t1-sport-4x2-140-ref6996192,Largo 4.426 mm,Ancho 1.809 mm,Alto 1.703 mm,(mm)2.604,(kg)2.080,puertas5,plazas5,(cm3)1.968,cilindros4,(km/h)193,"Urbano (l/100 km)6,30","Carretera (l/100 km)4,80","Medio (l/100 km)5,30",CO2 (g/km)138
639,MINI,Mini Clubman,One D,MINI Mini Clubman One D,2017,Guipúzcoa,10/2017,Gris,116,Manual,Stationwagon,75.900 km,Diesel,15.500 €,/coches-segunda-mano/mini-mini-clubman-ocasion/mini-clubman-one-d-1-ref6703866,Largo 4.253 mm,Ancho 1.800 mm,Alto 1.441 mm,(mm)2.670,(kg)1.900,puertas5,plazas5,(cm3)1.496,cilindros3,(km/h)192,"Urbano (l/100 km)4,40","Carretera (l/100 km)3,40","Medio (l/100 km)3,80",CO2 (g/km)99
640,PEUGEOT,208,1.6 BlueHDi Allure,PEUGEOT 208 1.6 BlueHDi Allure,2016,Murcia,06/2016,Azul,120,Manual,Berlina,71.000 km,Diesel,10.900 €,/coches-segunda-mano/peugeot-208-ocasion/208-1-6-bluehdi-allure-1-ref6850476,Largo 3.962 mm,Ancho 1.739 mm,Alto 1.460 mm,(mm)2.538,(kg)1.684,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)190,"Urbano (l/100 km)4,40","Carretera (l/100 km)3,20","Medio (l/100 km)3,60",CO2 (g/km)94
641,PEUGEOT,208,1.6BlueHDi Business Line 75,PEUGEOT 208 1.6BlueHDi Business Line 75,2016,Madrid,01/2016,Blanco,75,Manual,Berlina,83.850 km,Diesel,9.900 €,/coches-segunda-mano/peugeot-208-ocasion/208-1-6-bluehdi-business-line-75-ref7164414,Largo 3.965 mm,Ancho 1.739 mm,Alto 1.460 mm,(mm)2.538,(kg)1.635,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)171,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,00","Medio (l/100 km)3,50",CO2 (g/km)90
642,SSANGYONG,Tivoli,G16 Limited 4x2,SSANGYONG Tivoli G16 Limited 4x2,2017,Barcelona,07/2017,Rojo,128,Manual,Todo Terreno,118.000 km,Gasolina,13.990 €,/coches-segunda-mano/ssangyong-tivoli-ocasion/tivoli-g16-limited-4x2-ref7148343,Largo 4.202 mm,Ancho 1.798 mm,Alto 1.590 mm,(mm)2.600,(kg)1.810,puertas5,plazas5,(cm3)1.597,cilindros4,(km/h)181,"Urbano (l/100 km)8,30","Carretera (l/100 km)6,10","Medio (l/100 km)6,90",CO2 (g/km)159
643,FIAT,500,0.9 Lounge,FIAT 500 0.9 Lounge,2020,Valencia,12/2020,Blanco,85,Manual,Berlina,12.926 km,Gasolina,14.989 €,/coches-segunda-mano/fiat-500-ocasion/500-0-9-lounge-ref6609660,Largo 3.571 mm,Ancho 1.627 mm,Alto 1.488 mm,(mm)2.300,(kg)1.380,puertas3,plazas4,(cm3)875,cilindros2,(km/h)188,"Urbano (l/100 km)6,10","Carretera (l/100 km)3,90","Medio (l/100 km)4,70",CO2 (g/km)106
644,TOYOTA,Auris,Touring Sports 90D Active,TOYOTA Auris Touring Sports 90D Active,2014,Alicante,04/2014,Blanco,90,Manual,Stationwagon,138.000 km,Diesel,11.999 €,/coches-segunda-mano/toyota-auris-ocasion/auris-touring-sports-90d-active-ref6938770,Largo 4.560 mm,Ancho 1.760 mm,Alto 1.476 mm,(mm)2.600,(kg)1.845,puertas5,plazas5,(cm3)1.364,cilindros4,(km/h)175,"Urbano (l/100 km)5,60","Carretera (l/100 km)3,40","Medio (l/100 km)4,30",CO2 (g/km)113
645,SEAT,Ateca,1.6TDI CR S&S Ecomotive Reference,SEAT Ateca 1.6TDI CR S&S Ecomotive Reference,2017,Murcia,01/2017,Blanco,115,Manual,Todo Terreno,188.000 km,Diesel,15.900 €,/coches-segunda-mano/seat-ateca-ocasion/ateca-1-6tdi-cr-s-s-ecomotive-reference-ref6608690,Largo 4.363 mm,Ancho 1.841 mm,Alto 1.601 mm,(mm)2.638,(kg)1.910,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)184,"Urbano (l/100 km)5,00","Carretera (l/100 km)4,10","Medio (l/100 km)4,40",CO2 (g/km)115
646,SSANGYONG,Korando,D20T Premium 4x2,SSANGYONG Korando D20T Premium 4x2,2015,Madrid,03/2015,Blanco,149,Manual,Todo Terreno,155.761 km,Diesel,9.490 €,/coches-segunda-mano/ssangyong-korando-ocasion/korando-d20t-premium-4x2-1-ref7207714,Largo 4.410 mm,Ancho 1.830 mm,Alto 1.675 mm,(mm)2.650,(kg)2.180,puertas5,plazas5,(cm3)1.998,cilindros4,(km/h)191,"Urbano (l/100 km)7,60","Carretera (l/100 km)4,80","Medio (l/100 km)5,80",CO2 (g/km)147
647,RENAULT,Talisman,1.6dCi Energy Limited EDC 96kW,RENAULT Talisman 1.6dCi Energy Limited EDC 96kW,2018,Murcia,05/2018,Gris,130,Automático,Berlina,127.000 km,Diesel,15.700 €,/coches-segunda-mano/renault-talisman-ocasion/talisman-1-6dci-energy-limited-edc-96kw-ref7011199,Largo 4.848 mm,Ancho 1.869 mm,Alto 1.463 mm,(mm)2.808,(kg)2.081,puertas4,plazas5,(cm3)1.598,cilindros4,(km/h)205,"Urbano (l/100 km)4,80","Carretera (l/100 km)3,90","Medio (l/100 km)4,20",CO2 (g/km)112
648,PEUGEOT,508,2.0BlueHDI Active 150,PEUGEOT 508 2.0BlueHDI Active 150,2017,Madrid,06/2017,Negro,150,Manual,Berlina,98.990 km,Diesel,15.690 €,/coches-segunda-mano/peugeot-508-ocasion/508-2-0bluehdi-active-150-ref6380748,Largo 4.830 mm,Ancho 1.828 mm,Alto 1.456 mm,(mm)2.817,(kg)2.125,puertas4,plazas5,(cm3)1.997,cilindros4,(km/h)210,"Urbano (l/100 km)4,90","Carretera (l/100 km)3,80","Medio (l/100 km)4,20",CO2 (g/km)109
649,AUDI,A1,Sportback 1.6TDI Adrenalin2,AUDI A1 Sportback 1.6TDI Adrenalin2,2016,Barcelona,03/2016,Rojo,116,Manual,Berlina,85.535 km,Diesel,15.990 €,/coches-segunda-mano/audi-a1-ocasion/a1-sportback-1-6tdi-adrenalin2-1-ref7120848,Largo 3.973 mm,Ancho 1.746 mm,Alto 1.422 mm,(mm)2.469,(kg)1.695,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)200,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,10","Medio (l/100 km)3,70",CO2 (g/km)98
650,SEAT,Ibiza,1.0 TGI S&S Style 90,SEAT Ibiza 1.0 TGI S&S Style 90,2019,Madrid,05/2019,Blanco,90,Manual,Berlina,39.025 km,Gasolina/gas,12.440 €,/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-0-tgi-s-s-style-90-1-ref7061230,Largo 4.059 mm,Ancho 1.780 mm,Alto 1.444 mm,(mm)2.564,(kg)1.690,puertas5,plazas5,(cm3)999,cilindros3,(km/h)184,"Urbano (l/100 km)6,20","Carretera (l/100 km)4,30","Medio (l/100 km)5,00",CO2 (g/km)89
651,FIAT,500,0.9 T TwinAir S Aut. 63kW,FIAT 500 0.9 T TwinAir S Aut. 63kW,2016,Málaga,08/2016,Verde,85,Automático,Berlina,78.800 km,Gasolina,15.990 €,/coches-segunda-mano/fiat-500-ocasion/500-0-9-t-twinair-s-85-aut-ref7170882,Largo 3.571 mm,Ancho 1.627 mm,Alto 1.488 mm,(mm)2.300,(kg)1.380,puertas3,plazas4,(cm3)875,cilindros2,(km/h)173,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,50","Medio (l/100 km)3,80",CO2 (g/km)90
652,SKODA,Fabia,1.4TDI Style 77kW,SKODA Fabia 1.4TDI Style 77kW,2017,Valladolid,01/2017,Verde,105,Manual,Berlina,119.000 km,Diesel,10.999 €,/coches-segunda-mano/skoda-fabia-ocasion/fabia-1-4tdi-style-105-ref7192627,Largo 3.992 mm,Ancho 1.732 mm,Alto 1.467 mm,(mm)2.470,(kg)1.620,puertas5,plazas5,(cm3)1.422,cilindros3,(km/h)193,"Urbano (l/100 km)3,90","Carretera (l/100 km)3,30","Medio (l/100 km)3,50",CO2 (g/km)112
653,OPEL,Insignia,ST 1.6CDTI S&S Selective 120,OPEL Insignia ST 1.6CDTI S&S Selective 120,2016,Cáceres,07/2016,Azul,120,Manual,Stationwagon,105.927 km,Diesel,12.500 €,/coches-segunda-mano/opel-insignia-ocasion/insignia-st-1-6cdti-s-s-selective-120-ref7167016,Largo 4.913 mm,Ancho 1.856 mm,Alto 1.500 mm,(mm)2.737,(kg)2.400,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)-,"Urbano (l/100 km)4,90","Carretera (l/100 km)3,70","Medio (l/100 km)4,10",CO2 (g/km)109
654,PEUGEOT,208,1.6BlueHDi Access 75,PEUGEOT 208 1.6BlueHDi Access 75,2018,Albacete,01/2018,Blanco,75,Manual,Berlina,71.456 km,Diesel,11.790 €,/coches-segunda-mano/peugeot-208-ocasion/208-1-6-bluehdi-access-75-1-ref6596989,Largo 3.965 mm,Ancho 1.739 mm,Alto 1.460 mm,(mm)2.538,(kg)1.635,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)171,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,00","Medio (l/100 km)3,50",CO2 (g/km)90
655,FORD,Ka,Ka+ 1.19 Ti-VCT White & Black Edition,FORD Ka Ka+ 1.19 Ti-VCT White & Black Edition,2018,Las Palmas,05/2018,Blanco,85,Manual,Berlina,27.881 km,Gasolina,10.450 €,/coches-segunda-mano/ford-ka-ocasion/ka-1-19-ti-vct-white-black-edition-ref7159848,Largo 3.929 mm,Ancho 1.695 mm,Alto 1.521 mm,(mm)2.489,(kg)1.350,puertas5,plazas5,(cm3)1.242,cilindros4,(km/h)168,"Urbano (l/100 km)6,50","Carretera (l/100 km)3,90","Medio (l/100 km)4,90",CO2 (g/km)114
656,TOYOTA,Aygo,1.0 VVT-i x-play,TOYOTA Aygo 1.0 VVT-i x-play,2018,Valencia,03/2018,Blanco,69,Manual,Berlina,34.291 km,Gasolina,11.999 €,/coches-segunda-mano/toyota-aygo-ocasion/aygo-1-0-vvt-i-x-play-1-ref7167530,Largo 3.455 mm,Ancho 1.615 mm,Alto 1.460 mm,(mm)2.340,(kg)1.240,puertas5,plazas4,(cm3)998,cilindros3,(km/h)160,"Urbano (l/100 km)5,00","Carretera (l/100 km)3,60","Medio (l/100 km)4,10",CO2 (g/km)95
657,NISSAN,Micra,1.0 G Acenta 73,NISSAN Micra 1.0 G Acenta 73,2017,Asturias,05/2017,PASSION RED,73,Manual,Berlina,79.000 km,Gasolina,12.500 €,/coches-segunda-mano/nissan-micra-ocasion/micra-1-0-g-acenta-73-ref6832099,Largo 3.999 mm,Ancho 1.743 mm,Alto 1.455 mm,(mm)2.525,(kg)1.490,puertas5,plazas5,(cm3)998,cilindros3,(km/h)175,"Urbano (l/100 km)5,70","Carretera (l/100 km)3,10","Medio (l/100 km)4,40",CO2 (g/km)100
658,FORD,Focus,1.0 Ecoboost Auto-S&S Titanium 125,FORD Focus 1.0 Ecoboost Auto-S&S Titanium 125,2017,Murcia,11/2017,Blanco,125,Manual,Berlina,50.000 km,Gasolina,14.990 €,/coches-segunda-mano/ford-focus-ocasion/focus-1-0-ecoboost-auto-s-s-titanium-125-1-ref7169223,Largo 4.360 mm,Ancho 1.823 mm,Alto 1.484 mm,(mm)2.648,(kg)1.900,puertas5,plazas5,(cm3)999,cilindros3,(km/h)-,"Urbano (l/100 km)5,70","Carretera (l/100 km)4,10","Medio (l/100 km)4,70",CO2 (g/km)108
659,CITROEN,C3,1.2 PureTech S&S Feel 83,CITROEN C3 1.2 PureTech S&S Feel 83,2019,Salamanca,11/2019,Blanco,82,Manual,Berlina,38.000 km,Gasolina,13.900 €,/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-feel-82-ref7197284,Largo 3.996 mm,Ancho 1.749 mm,Alto 1.474 mm,(mm)2.539,(kg)1.550,puertas5,plazas5,(cm3)1.199,cilindros3,(km/h)168,"Urbano (l/100 km)5,70","Carretera (l/100 km)4,10","Medio (l/100 km)4,70",CO2 (g/km)96
660,FIAT,Tipo,Sedán 1.4 T-Jet Gasolina/GLP Easy,FIAT Tipo Sedán 1.4 T-Jet Gasolina/GLP Easy,2018,Málaga,06/2018,Negro,120,Manual,Berlina,167.064 km,Gasolina/gas,8.400 €,/coches-segunda-mano/fiat-tipo-ocasion/tipo-sedan-1-4-gasolina-glp-t-jet-easy-120-ref7193200,Largo 4.532 mm,Ancho 1.792 mm,Alto 1.497 mm,(mm)2.636,(kg)1.725,puertas4,plazas5,(cm3)1.368,cilindros4,(km/h)-,"Urbano (l/100 km)11,40","Carretera (l/100 km)6,50","Medio (l/100 km)8,30",CO2 (g/km)136
661,TOYOTA,Yaris,100H 1.5 Feel!,TOYOTA Yaris 100H 1.5 Feel!,2018,Madrid,07/2018,Gris,100,Automático,Berlina,89.000 km,Gasolina y corriente eléctrica,13.650 €,/coches-segunda-mano/toyota-yaris-ocasion/yaris-100h-1-5-feel-ref7174607,Largo 3.945 mm,Ancho 1.695 mm,Alto 1.510 mm,(mm)2.510,(kg)1.565,puertas5,plazas5,(cm3)1.497,cilindros4,(km/h)165,"Urbano (l/100 km)3,50","Carretera (l/100 km)3,60","Medio (l/100 km)3,70",CO2 (g/km)84
662,MINI,Mini,One D,MINI Mini One D,2017,Madrid,10/2017,Blanco,95,Manual,Berlina,114.600 km,Diesel,15.400 €,/coches-segunda-mano/mini-mini-ocasion/mini-one-d-6-ref7160583,Largo 3.982 mm,Ancho 1.727 mm,Alto 1.425 mm,(mm)2.567,(kg)1.735,puertas5,plazas5,(cm3)1.496,cilindros3,(km/h)187,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,40","Medio (l/100 km)3,70",CO2 (g/km)97
663,TOYOTA,Yaris,100H 1.5 Active,TOYOTA Yaris 100H 1.5 Active,2018,Castellón,05/2018,Blanco,100,Automático,Berlina,24.846 km,Gasolina y corriente eléctrica,25.990 €,/coches-segunda-mano/toyota-yaris-ocasion/yaris-100h-1-5-active-ref7171280,Largo 3.945 mm,Ancho 1.695 mm,Alto 1.510 mm,(mm)2.510,(kg)1.565,puertas5,plazas5,(cm3)1.497,cilindros4,(km/h)165,"Urbano (l/100 km)3,50","Carretera (l/100 km)3,60","Medio (l/100 km)3,70",CO2 (g/km)84
664,CITROEN,C4 Cactus,1.6 BlueHDi Feel Edition 100,CITROEN C4 Cactus 1.6 BlueHDi Feel Edition 100,2016,Málaga,04/2016,Rojo,99,Manual,Berlina,114.000 km,Diesel,11.900 €,/coches-segunda-mano/citroen-c4-cactus-ocasion/c4-cactus-1-6-bluehdi-feel-edition-100-ref6368862,Largo 4.157 mm,Ancho 1.729 mm,Alto 1.480 mm,(mm)2.595,(kg)1.610,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)184,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,30","Medio (l/100 km)3,60",CO2 (g/km)95
665,SEAT,Ibiza,1.0 TSI S&S Style 95,SEAT Ibiza 1.0 TSI S&S Style 95,2018,Málaga,09/2018,Blanco,95,Manual,Berlina,56.000 km,Gasolina,14.400 €,/coches-segunda-mano/seat-ibiza-ocasion/ibiza-1-0-ecotsi-s-s-style-95-1-ref7134642,Largo 4.059 mm,Ancho 1.780 mm,Alto 1.444 mm,(mm)2.564,(kg)1.640,puertas5,plazas5,(cm3)999,cilindros3,(km/h)188,"Urbano (l/100 km)5,50","Carretera (l/100 km)3,90","Medio (l/100 km)4,50",CO2 (g/km)103
666,FIAT,500,1.0 Hybrid Connect 52kW,FIAT 500 1.0 Hybrid Connect 52kW,2021,Madrid,10/2021,"Negro Vesuvio metalizado
                     / Metalizado",70,Manual,Berlina,6.000 km,Gasolina,15.900 €,/coches-km0/km-0/fiat-500-km0/500-1-0-hybrid-connect-52kw-ref6244762,Largo 3.571 mm,Ancho 1.627 mm,Alto 1.488 mm,(mm)2.300,(kg)1.055,puertas3,plazas4,(cm3)999,cilindros3,(km/h)167,"Urbano (l/100 km)0,00","Carretera (l/100 km)0,00","Medio (l/100 km)0,00",CO2 (g/km)-
667,SEAT,León,1.2 TSI S&S Style 110,SEAT León 1.2 TSI S&S Style 110,2017,Madrid,01/2017,Rojo emoción,110,Manual,Berlina,89.500 km,Gasolina,14.900 €,/coches-segunda-mano/seat-leon-ocasion/leon-1-2-tsi-s-s-style-110-1-ref7180670,Largo 4.282 mm,Ancho 1.816 mm,Alto 1.459 mm,(mm)2.636,(kg)1.740,puertas5,plazas5,(cm3)1.197,cilindros4,(km/h)194,"Urbano (l/100 km)6,10","Carretera (l/100 km)4,20","Medio (l/100 km)4,90",CO2 (g/km)114
668,RENAULT,Clio,1.5dCi SS Energy Business 55kW,RENAULT Clio 1.5dCi SS Energy Business 55kW,2017,Málaga,12/2017,Blanco,75,Manual,Berlina,139.538 km,Diesel,11.300 €,/coches-segunda-mano/renault-clio-ocasion/clio-1-5dci-energy-business-75-ref7119318,Largo 4.062 mm,Ancho 1.732 mm,Alto 1.448 mm,(mm)2.589,(kg)1.651,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)168,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,20","Medio (l/100 km)3,60",CO2 (g/km)85
669,PEUGEOT,308,SW 1.6 BlueHDi Business Line 120,PEUGEOT 308 SW 1.6 BlueHDi Business Line 120,2016,Madrid,12/2016,Gris,120,Manual,Stationwagon,136.559 km,Diesel,11.100 €,/coches-segunda-mano/peugeot-308-ocasion/308-sw-1-6-bluehdi-business-line-120-ref7196850,Largo 4.585 mm,Ancho 1.804 mm,Alto 1.460 mm,(mm)2.730,(kg)1.810,puertas5,plazas5,(cm3)1.560,cilindros4,(km/h)196,"Urbano (l/100 km)4,30","Carretera (l/100 km)3,20","Medio (l/100 km)3,60",CO2 (g/km)96
670,FORD,Ka,1.20 Auto-S&S Urban,FORD Ka 1.20 Auto-S&S Urban,2014,Salamanca,12/2014,Rojo,69,Manual,Berlina,46.122 km,Gasolina,9.200 €,/coches-segunda-mano/ford-ka-ocasion/ka-1-20-auto-s-s-urban-ref6880754,Largo 3.620 mm,Ancho 1.658 mm,Alto 1.505 mm,(mm)2.300,(kg)1.320,puertas3,plazas4,(cm3)1.242,cilindros4,(km/h)159,"Urbano (l/100 km)6,30","Carretera (l/100 km)4,40","Medio (l/100 km)5,10",CO2 (g/km)115
671,HYUNDAI,i10,1.2 Go Plus,HYUNDAI i10 1.2 Go Plus,2018,Pontevedra,03/2018,Negro,87,Manual,Berlina,67.400 km,Gasolina,12.400 €,/coches-segunda-mano/hyundai-i10-ocasion/i10-1-2-go-plus-1-ref6881134,Largo 3.665 mm,Ancho 1.660 mm,Alto 1.500 mm,(mm)2.385,(kg)1.450,puertas5,plazas5,(cm3)1.248,cilindros4,(km/h)171,"Urbano (l/100 km)6,50","Carretera (l/100 km)4,10","Medio (l/100 km)4,90",CO2 (g/km)114
672,CITROEN,C3,1.2 PureTech S&S Feel 83,CITROEN C3 1.2 PureTech S&S Feel 83,2018,Barcelona,04/2018,Blanco,82,Manual,Berlina,80.990 km,Gasolina,13.450 €,/coches-segunda-mano/citroen-c3-ocasion/c3-1-2-puretech-feel-82-ref7184958,Largo 3.996 mm,Ancho 1.749 mm,Alto 1.474 mm,(mm)2.539,(kg)1.550,puertas5,plazas5,(cm3)1.199,cilindros3,(km/h)168,"Urbano (l/100 km)5,70","Carretera (l/100 km)4,10","Medio (l/100 km)4,70",CO2 (g/km)96
673,CITROEN,C4,Picasso 1.2 PureTech S&S Seduction,CITROEN C4 Picasso 1.2 PureTech S&S Seduction,2015,Madrid,07/2015,Blanco,130,Manual,Monovolumen,85.431 km,Gasolina,14.290 €,/coches-segunda-mano/citroen-c4-ocasion/c4-picasso-1-2-puretech-s-s-seduction-ref6820037,Largo 4.428 mm,Ancho 1.826 mm,Alto 1.611 mm,(mm)2.785,(kg)1.905,puertas5,plazas5,(cm3)1.199,cilindros3,(km/h)201,"Urbano (l/100 km)6,10","Carretera (l/100 km)4,30","Medio (l/100 km)5,00",CO2 (g/km)115
674,HYUNDAI,i30,1.6CRDi BD Go Plus 136,HYUNDAI i30 1.6CRDi BD Go Plus 136,2017,Sevilla,06/2017,Blanco,136,Manual,Berlina,60.500 km,Diesel,13.990 €,/coches-segunda-mano/hyundai-i30-ocasion/i30-1-6crdi-bd-go-plus-136-ref4119933,Largo 4.300 mm,Ancho 1.780 mm,Alto 1.470 mm,(mm)2.650,(kg)1.920,puertas5,plazas5,(cm3)1.582,cilindros4,(km/h)197,"Urbano (l/100 km)4,70","Carretera (l/100 km)3,60","Medio (l/100 km)4,00",CO2 (g/km)104
675,PEUGEOT,308,1.6 THP Allure,PEUGEOT 308 1.6 THP Allure,2014,Valencia,05/2014,Negro,125,Manual,Berlina,33.000 km,Gasolina,12.900 €,/coches-segunda-mano/peugeot-308-ocasion/308-1-6-thp-allure-1-ref7077736,Largo 4.253 mm,Ancho 1.804 mm,Alto 1.461 mm,(mm)2.620,(kg)1.770,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)196,"Urbano (l/100 km)7,90","Carretera (l/100 km)4,60","Medio (l/100 km)5,80",CO2 (g/km)134
676,TOYOTA,Auris,TS 115D Active (Business Plus),TOYOTA Auris TS 115D Active (Business Plus),2017,Cáceres,04/2017,Azul,112,Manual,Stationwagon,169.800 km,Diesel,11.900 €,/coches-segunda-mano/toyota-auris-ocasion/auris-ts-115d-active-business-plus-ref6548326,Largo 4.595 mm,Ancho 1.760 mm,Alto 1.485 mm,(mm)2.600,(kg)1.890,puertas5,plazas5,(cm3)1.598,cilindros4,(km/h)195,"Urbano (l/100 km)5,00","Carretera (l/100 km)3,70","Medio (l/100 km)4,20",CO2 (g/km)108
677,KIA,Cee´d,1.4 Drive,KIA Cee´d 1.4 Drive,2014,Guipúzcoa,12/2014,Cassa White (sólido),100,Manual,Berlina,52.000 km,Gasolina,12.900 €,/coches-segunda-mano/kia-cee-d-ocasion/cee-d-1-4-drive-1-ref7059967,Largo 4.310 mm,Ancho 1.780 mm,Alto 1.470 mm,(mm)2.650,(kg)1.820,puertas5,plazas5,(cm3)1.396,cilindros4,(km/h)182,"Urbano (l/100 km)8,40","Carretera (l/100 km)4,80","Medio (l/100 km)6,10",CO2 (g/km)143
678,NISSAN,Micra,1.5dCi S&S Acenta 90,NISSAN Micra 1.5dCi S&S Acenta 90,2017,Tarragona,10/2017,"Negro
                     / Metalizado",90,Manual,Berlina,84.800 km,Diesel,12.799 €,/coches-segunda-mano/nissan-micra-ocasion/micra-1-5dci-acenta-90-ref7199657,Largo 3.999 mm,Ancho 1.743 mm,Alto 1.455 mm,(mm)2.525,(kg)1.590,puertas5,plazas5,(cm3)1.461,cilindros4,(km/h)179,"Urbano (l/100 km)4,80","Carretera (l/100 km)3,60","Medio (l/100 km)4,10",CO2 (g/km)107
679,PEUGEOT,308,SW 1.5BlueHDi S&S Business Line 130,PEUGEOT 308 SW 1.5BlueHDi S&S Business Line 130,2018,Pontevedra,11/2018,Blanco,130,Manual,Stationwagon,109.080 km,Diesel,15.000 €,/coches-segunda-mano/peugeot-308-ocasion/308-sw-1-5bluehdi-s-s-business-line-130-ref7120535,Largo 4.585 mm,Ancho 1.804 mm,Alto 1.470 mm,(mm)2.730,(kg)1.900,puertas5,plazas5,(cm3)1.499,cilindros4,(km/h)203,"Urbano (l/100 km)4,20","Carretera (l/100 km)3,20","Medio (l/100 km)3,60",CO2 (g/km)94
